"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"1516";"~ZachÛd";"NIECH p.kopacz nie przyw≥aszcza sobie -KRZESE£ I STO£”W,KT”RE WOZI RAZEM ZE SWOJ• åWIT• Z PO/PSL NA KOMPROMITUJ•CE PO-SIEDZENIA rzπdu!!!!OBJAZD”WKI PO/PSL KOMPROMITUJ•CE !!!,ØENUJ•CE!!!POLACY BEZ PRACY ,A BESTIE Z PO/PSL LEKK• R•CZKA WYDAJ• NASZE PIENIADZE!!!WYDAJ• NA WYJAZD”WKI OK 100 TYS.-Z£!!!,A POLACY BEZ PRACY,EMERYCI I RENCIåCI ØYJ• Z ZAPO-M”G-SZLACHETNEGO zus!!!OSOBY NIEPE£NOSPRAWNE,OSOBY OPIEKUJ•CE SI  TYMI OSOBAMI ,SA PO-ZBAWIENI WSZELKICH DOTACJI I POMOCY OD PA—STWA!!";"29†lip†20:29";"Liczba g≥osÛw:1";"0%";"100%";"~nod:";"100%";"#mark"
"1517";"~Dawid";"Skoro chcemy byÊ jak Niemcy to nie likwidujmy NFZ u nich to siÍ nazywa kasa chorych.";"29†lip†20:29";"Liczba g≥osÛw:2";"100%";"0%";"~i tyle:";"100%";"#mark"
"1518";"~taka prawda";"strasznie g≥upi ten kundel!!";"29†lip†20:29";"Liczba g≥osÛw:2";"100%";"0%";"~pies na lemingi:";"100%";"#mark"
"1519";"czarny :";"ProszÍ o szczegÛ≥y p. Nawiedzona ???";"29†lip†20:28";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"1520";"~hert :";"Ale to g≥upia baba to szyd≥o. duda teø.";"29†lip†20:28";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"1521";"~mnms :";"Ta kobieta mnie przeraøa ze swoimi pomys≥ami i kulturom osobistom... Po takich wypowiedziach idÍ g≥osowaÊ na PO, bo nie widzÍ innego wyjúcia, a naprawdÍ nie chcia≥am tego, bo teø nie mogÍ patrzeÊ na ich niektÛre twarze nie dotkniÍte inteligencjπ, ale za to na stanowisku dyplomatycznym lub innym na úwieczniku.";"29†lip†20:28";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1522";"~Czarna DAma :";"Szyd≥o k≥amie tak jak ca≥y pisuar.NFZ powsta≥ nie za PO a wczeúniej za SLD.";"29†lip†20:28";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"1523";"~Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! :";"Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU ! Narodowe odliczanie ! - - Jeszcze 8 dni i po BULU !";"29†lip†20:28";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"1524";"~teø lekarz";"Teø jestem lekarzem i uwaøam pomys≥ pani Szyd≥o za totalnie g≥upi i szkodliwy. NFZ moze nei jest idealne i rzeczywiscie øπda duøej sprawozdawczoúci, ale powrÛt do tzw budøetÛwki jak by≥a prze 1998 rokiem to kompletne dno. Szpitale doatawa≥y pieniπdze ""po uwaøaniu"" niezaleznie od tego czy leczy≥y pacjentÛw czy nie. A w≥asciwie najlepiej ich wtedy nie leczyc, bo po co, skoro pieniπdze i tak dostaje.  NFZ p≥aci wy≥πcznie za WYKONANE leczenie, przynajmniej w odniesieniu do szpitali. Nie ma pacjentÛw - nie ma pieniÍdzy. A nie wiem gdzie kolega pracuje, bo ja w szpitalu nie mam problemu z leczeniem pacjentÛw.";"29†lip†20:28";"Liczba g≥osÛw:1";"100%";"0%";"~rty:";"100%";"#mark"
"1525";"~PL :";"ROZUMIESZ TO? Taúmy Beger rok 2006, ÑRewingateî rok 2002: - TreúÊ nagraÒ istotna, - Kto nagra≥ nieistotne, - Autorzy prowokacji z Beger Dziennikarzami roku. Afera taúmowa rok 2014: - TreúÊ nagraÒ nieistotna, - UstaliÊ kto nagra≥, - Dziennikarzy zatrzymaÊ i zabezpieczyÊ materia≥y.http://img.wiocha.pl http://niezalezna.pl";"29†lip†20:28";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1526";"~Rak :";"Pomys≥ Szyd≥o nie jest nowy,to mia≥a w programie PO,dlaczego tego nie zrobi≥a,oto jest pytanie do Kopacz.";"29†lip†20:28";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"1527";"~taka prawda";"pewnie- do piek≥a, ale postawiÊ na swoim - typowo polskie!!";"29†lip†20:28";"Liczba g≥osÛw:0";"0%";"0%";"~j:";"odpowiedzi: 2";"/forum/b-szydlo-proponuje-likwidacje-nfz-w-sluzbie-zdrowi,0,1671450,170498205,czytaj.html"
"1528";"~buchalter";"Czysta propaganda moje dziecko. Nikt nie uw≥aszczy≥ siÍ za przys≥owiowπ z≥otÛwkÍ. Sporo wybodowano od nowa. CzÍúÊ s≥ono p≥aci za wynajem lub dzierøawÍ pomieszczeÒ - tylko pomieszczeÒ. Wiem coú o tym - zatem nie k≥am, albo nie wierz w k≥amstwa, bo ciÍ to kiedyú zaboli. Skπd siÍ dziecko urwa≥o?";"29†lip†20:27";"Liczba g≥osÛw:5";"80%";"20%";"~pies na lemingi:";"80%";"#mark"
"1529";"~abc :";"szyd≥o mÛwi, øe zlikwidowaÊ NFZ, a nie mÛwi jak. Bo skπd ma wiedzieÊ ten pisiorowy prymityw.";"29†lip†20:27";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"1530";"~Jon :";"Proponuje system dunski lub francuski ,bardzo podobne.Przy kazdej wizycie u lekarz wystawia fakture ktora pacjent podpisuje a lekarz wysyla do odpowiedniego ubezpieczyciela.Pelna kontrola dochodow sluzby zdrowia.";"29†lip†20:27";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"1531";"~brrr :";"Ale brednie ekonomiczne, Szyd≥o nie ma pojÍcia, bilans naleøy robiÊ - inaczej koniec. W Anglii jest teraz gorzej niø w Polsce!!! I w szwewcji teø - w≥asnie tam gdzie by≥o wszystko. Tak sie nie da. PUSTOS£OWIE PIS rozleci siÍ w mig - jesli nie daj BÛg - wygrajπ.";"29†lip†20:26";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1532";"~grzegorz";"Bezrobotnych' i samobÛjcÛw nie by≥o g≥πb ie bo by≥ zapis cenzorski ! A ja sam po studiach w 1979 roku pobiera≥ em zasi≥ek dla bezrobotnego.";"29†lip†20:26";"Liczba g≥osÛw:23";"26%";"73%";"~Polak:";"73%";"#mark"
"1533";"~ela :";"Przecieø s≥uøba zdrowia wcale nie jest taka beznadziejna w ma≥ym miasteczku do wyboru do koloru przychodni i to wypasionych, odnowiony szpital, prywatne gabinety, apteki, punkty apteczne, salony zdrowia, a ponadto darmowe programy profilaktyczne - nie przesadzajmy z tym demagogicznym rozp..... wszystkiego bo tak siÍ chce pis-owskim demagogom i pis-owskiej szczujni. O zdrowie teø trzeba dbaÊ i same pieniπdze tego nie zbudujπ o tym wie kaødy oprÛcz pis-u.";"29†lip†20:26";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"1534";"~Andrzej";"Pieniπdze idπ na wynajem stadionu, obs≥ugÍ podrÛøy Bashobory i domy dziecka w Afryce.";"29†lip†20:26";"Liczba g≥osÛw:14";"7%";"92%";"~ina:";"92%";"#mark"
"1535";"~al :";"Niech ktoú kto nie pracuje w tym systemie siÍ nie wypowiada. NFZ to niestety samo z≥o dbajπce tylko o prywatne placÛwki a dlaczego? Tam moøna wstawiÊ do Rady Nadzorczej swojπ rodzinÍ za godziwπ pensjÍ a do paÒstwÛwki raczej nie";"29†lip†20:26";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"1536";"~JIK";"Mam pytanko. Gdzie pracujesz? - a ja ci powiem czy jesteú darmozjadem.";"29†lip†20:26";"Liczba g≥osÛw:1";"0%";"100%";"~MART:";"100%";"#mark"
"1537";"~Jaú :";"S≥uøba zdrowia bÍdzie utrzymywana z oszczÍdnoúci Prezesa I SpÛ≥ki w skrÛcie PIS";"29†lip†20:26";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"1538";"~obiektywny";"za kaødej Premier bÍdπ mieli to co sobie wypracujπ!! - obiboki raczej wiele nie bÍdπ mia≥y!! - smutne to dla ciebie, ale - prawdziwe!!";"29†lip†20:26";"Liczba g≥osÛw:0";"0%";"0%";"~HA,HA,HA,HA!!!:";NA;NA
"1539";"~kaziuk";"Przedtem wszystcy kradli dziú kradnie elita rzπdzπca i zgraja polityczna z rodzinami.a pospolity Kowalski wyjeødza na saksy aby przeøyÊ.Ustroje majπ swoje minusy i plusy ,a wdraøajπ je ludzie";"29†lip†20:25";"Liczba g≥osÛw:41";"78%";"21%";"~seb:";"78%";"#mark"
"1540";"wojtekl";"Inteligentny jesteú jak but u lewej nogi. Osobiúcie nie znoszÍ PiS ale jedno muszÍ im przyznaÊ,øe jak by≥y Kasy Chorych to by≥o prawie super. Mam na myúli ålπskπ Regionalnπ KasÍ Chorych i jej karta chipowπ.";"29†lip†20:25";"Liczba g≥osÛw:3";"66%";"33%";"chermes:";"66%";"#mark"
"1541";"~bon";"widaÊ,øe masz k≥opoty z rozumieniem pisanego tekstu,ale to normalne u zwolennikÛw PISu ktÛrzy inteligencjπ jak wiadomo nie grzeszπ";"29†lip†20:25";"Liczba g≥osÛw:3";"66%";"33%";"~dan2:";"66%";"#mark"
"1542";"~Rak :";"Kopacz obiecywa≥a w 2008r.likwidacjÍ NFZ,w kolejnym roku komasacjÍ do 4ech oddzia≥Ûw,widzπc øe to nie dzia≥a,i nic ,lobby zwyciÍøy≥o.";"29†lip†20:25";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1543";"~lop";"Nooo wszystko wiesz i po co sie tak denerwujesz?Ona ma doradcow profesorow ludzi madrych i nic nie wiedza a ty kurcze wszysko wiesz.Zglos sie moze cie posluchaja ratuj Polske.";"29†lip†20:25";"Liczba g≥osÛw:7";"42%";"57%";"~wiem wszystko:";"57%";"#mark"
"1544";"~aniela :";"Co ona bredzi? Jej piln ie potrzebny psychioatra, albo inny specjalista. Kobita wyraünie nie wie o czym mÛwi! Ratunku!";"29†lip†20:25";"Liczba g≥osÛw:3";"33%";"66%";NA;"66%";"#mark"
"1545";"~ble ble ble bez konkretÛw :";"Ona wali talkie babole, øe aø wstyd to komentowaÊ. Nawet nie wie, kiedy powsta≥ NFZ. Te jej ogÛlniki i antypowskie hase≥ka sπ juø nuøπce... Zero konkretÛw, zero pomys≥Ûw.... To ma byÊ kandydatka na premiera???? Rzeczywiúcie coú nie tak ze s≥uøbπ zdrowia w Chrzanowie...";"29†lip†20:24";"Liczba g≥osÛw:6";"50%";"50%";NA;"50%";"#mark"
"1546";"~buchalter";"To se wspomnij 4 reformy i Kasy Chorych, wszystkie ruszy≥y razem. A teraz pomyúl. Ja pamiÍtam dobrze.";"29†lip†20:24";"Liczba g≥osÛw:4";"75%";"25%";"~Kowalski:";"75%";"#mark"
"1547";"~""Konrad Walenrod""";"obywatel elektorat czy raczej obywatel pasoøyt z NFZ !";"29†lip†20:24";"Liczba g≥osÛw:3";"66%";"33%";"~obywatel-elektorat:";"66%";"#mark"
"1548";"~i tyle";"Nie rÛb jaj. W USA s≥uøba zdrowia to jest koszmar. Jak wiele rozwiπzaÒ z USA jest s≥usznych, tak s≥uøba zdrowia zza oceanu to nie jest wzÛr do naúladowania. Powinniúmy raczej iúÊ úladem NiemcÛw, ktÛrzy jak zawsze najlepiej sobie radzπ (niby 14 miejsce w Europie, tak naprawdÍ najlepsi)";"29†lip†20:24";"Liczba g≥osÛw:3";"66%";"33%";"~TO HORROR:";"66%";"#mark"
"1549";"~Ja";"Szanowna ekonomistko moøe znasz sposÛb na ""uzdrowienie s≥uøby zdrowia ""Tak by zaczπ≥ siÍ wreszcie liczyÊ cz≥owiek i pacjent przesta≥ byÊ úwiadczeniobiorcπ.";"29†lip†20:23";"Liczba g≥osÛw:4";"50%";"50%";"~wiem wszystko:";"50%";"#mark"
"1550";"~Jan_z_Kolna :";"PiSZPR -normalnie. Komuna bis. Czysty socjalizm. Ale niewaøne.... oby tylko do wyborÛw, a pÛüniej choÊby noc d≥ugich noøy?";"29†lip†20:23";"Liczba g≥osÛw:6";"66%";"33%";NA;"66%";"#mark"
"1551";"~lekarz :";"To nie jest nowy pomys≥,jakby wynika≥o z informacji Onet-u.Oczywiúcie,øe trzeba to zrobiÊ.Jestem ""starym""bardzo doúwiadczonym lekarzem-specjalistπ.NFZ to biurokratyczna firma i powinno siÍ ja zastπpiÊ paÒstwowπ strukturπ .Trzeba teø przywrÛciÊ staø lekarski.Ponadto system prywatnej s≥uøby naleøy wspieraÊ poprzez sensowne ubezpieczenia.Trzeba to zrobiÊ bardzo powoli,rozwaønie i w porozumieniu z lekarzami/NRL,zwiπzki,Izby lekarskie/.";"29†lip†20:23";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"1552";"~OIK";"I bardzo dobrze - tÍ smycz naleøy jeszcze skrÛciÊ!!!!!!!!!!";"29†lip†20:23";"Liczba g≥osÛw:4";"75%";"25%";"~rty:";"75%";"#mark"
"1553";"~ina";"50 tys osÛb razy 50 z≥ to daje 2,5 milona do przytulenia przez Boshabore do spÛlki z arcybiskupem Hoserem. To oczywiúcie nie jest chciwoúÊ, to wysmienity interes.";"29†lip†20:22";"Liczba g≥osÛw:19";"89%";"10%";"~Andrzej:";"89%";"#mark"
"1554";"~bravka";"procedury sπ wyceniane, a Komputeryzacja systemu (kaødy ubezpieczony moøe sprawdziÊ czy rzeczywiscie by≥ u lekarza i jakπ dosta≥ receptÍ) -to podstawa !!! Juz lekarze siÍ cieszπ øe nie bedzie nadzoru - Hulaj dusz bez Kontusza !!!";"29†lip†20:22";"Liczba g≥osÛw:3";"100%";"0%";"~dziadek:";"100%";"#mark"
"1555";"~buchalter";"Nie to mam na myúli co myúlisz dziadek. MÛwiÍ wy≥πcznie o centralnym sterowaniu publicznymi funduszami, bo to czysta utopia! Odbieram te niuanse, ktÛre masz na myúli. A co do komuny - jako takiej - to z koniecznoúci duzy skrÛt myúlowy. Nie denerwuj siÍ dziadziuú.";"29†lip†20:22";"Liczba g≥osÛw:8";"62%";"37%";"~dziadek:";"62%";"#mark"
"1556";"~Andrzej :";"Drogie lemingi. NFZ zwany inaczej Kasπ Chorych zosta≥ zlikwidowany we wszystkich krajach úwiata min. za korupcjogennoúÊ i rozwalenie s≥uøby zdrowia wszystkich krajÛw. Gdy go nie by≥o w Polsce na operacjÍ wstawienia sztucznego biodra czeka≥o siÍ miesiπc a obecnie 10 lat. TrochÍ pomyúlunku.";"29†lip†20:22";"Liczba g≥osÛw:5";"80%";"20%";NA;"80%";"#mark"
"1557";"~dziecko :";"A ja jestem dziecko i chce 550zl. Te 50 na dopalacze, tzn.swieczki do kosciola.";"29†lip†20:22";"Liczba g≥osÛw:5";"20%";"80%";NA;"80%";"#mark"
"1558";"~www";"Jak úmiesz obraøaÊ najwybitniejszπ specjalistkÍ od robienia szopek!";"29†lip†20:21";"Liczba g≥osÛw:7";"85%";"14%";"~wiem wszystko:";"85%";"#mark"
"1559";"~obserwator :";"a nie da≥o by siÍ tak opodatkowaÊ kler??? tam sπ duøe pieniπdze,ktÛre by sie przyda≥y na poprawe s≥uøby zdrowia . Za≥oøyc im obowiπzkowo kasy fiskalne to poprawi budøet!!! L ikwidacja NFZ juø inne partie obiecywa≥y ciekawe co by zrobili z zatrudnionymi tam pracownikami,a wzros≥o by napewno bezrobocie.";"29†lip†20:21";"Liczba g≥osÛw:6";"50%";"50%";NA;"50%";"#mark"
"1560";"~go szydlo go duda :";"szydlo to tylko polsrodki. skoro zlikwidujesz nfz, zlikwiduj jeszcze zus i kruss i fundusz koscielby. no i oczy wiscie sluzbe zdrowia i straz miejska.";"29†lip†20:21";"Liczba g≥osÛw:6";"50%";"50%";NA;"50%";"#mark"
"1561";"~fakt";"no mi mamy wykidaj≥Í na forum!!";"29†lip†20:21";"Liczba g≥osÛw:1";"100%";"0%";"~WON Z POLSKI!!:";"100%";"#mark"
"1562";"~alina :";"ja powiem tak pacjenci traktowani sπ jak cyfr y ,a lekarze i pielÍgniarki stali siÍ bardzo leniwi , swoja pracÍ tylko odfajkowujπ nie bardzo sie przyk≥adajπ siÍ do swojej pracy";"29†lip†20:21";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"1563";"~arek do Mart";"Masz racjÍ, NFZ naleøy zlikwidowaÊ, a zgromadzone tam pieniπdze przeznaczyÊ na budowÍ koúcio≥Ûw i pomnikÛw Lecha Mlaskatego.";"29†lip†20:21";"Liczba g≥osÛw:5";"60%";"40%";"~MART:";"60%";"#mark"
"1564";"~Agnieszka";"i nie tylko emerytury, w Warszawie sπ tragiczne warunki w szpitalach, nieprzyjazne dla chorych. Na Izbie przyjÍÊ czy tzw. Sorze czeka siÍ nawet d≥uøej niø 8-14 godzin, przeøy≥am to sama z bliskπ osobπ. ProponujÍ oddaÊ budynki NFZ na rzecz s≥uøby zdrowia na przychodnie, na szpitale bÍdzie czysto i pachnπco, i cz≥owiek bÍdzie chorowaÊ uzdrawiaÊ siÍ i niestety teø umieraÊ ale godnie, nie na korytarzu, nie w brudzie. Pieniπdze z pensji urzÍdniczych pÛjdπ na wyposaøenie szpitali, na lepszπ jakoúÊ posi≥kÛw, itp. i jeszcze zostanie na pampersy i leki dla chorych. Fantastyczna wizja. I co z armiπ bezrobotnych urzÍdnikÛw? moøna zrobiÊ kursy dla opiekunÛw, dla pielÍgniarek, dla pomocnikÛw fizjoterapeutÛw, dietetyczek itp.";"29†lip†20:21";"Liczba g≥osÛw:1";"100%";"0%";"~kowal:";"100%";"#mark"
"1565";"~vis";"ZUS obraca rocznie kwotπ ponad 200 miliardÛw z≥otych. Chcesz tym zarzπdzaÊ kim?..I w czym?";"29†lip†20:21";"Liczba g≥osÛw:0";"0%";"0%";"~kowal:";NA;NA
"1566";"~rudy :";"hermes baran jestes";"29†lip†20:21";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1567";"~Obserwator :";"Ci co tu krytykujπ pomys≥ likwidacji NFZ,widaÊ,ze nie chodzπ do lekarzy,a tym bardziej nie byli pacjentami szpitali,øycze wam duøo zdrowia i mπdroúci,a mniej zapiekl≥oúci politycznej.";"29†lip†20:20";"Liczba g≥osÛw:4";"50%";"50%";NA;"50%";"#mark"
"1568";"~Bara bara";"Ehhhhh szkoda Cie, naiwny uwierzy≥ ksiÍdzu na katechezie.";"29†lip†20:20";"Liczba g≥osÛw:33";"87%";"12%";"~Andrzej:";"87%";"#mark"
"1569";"~taka prawda";"moøe i myúlπca, ale na pewno INACZEJ!!";"29†lip†20:20";"Liczba g≥osÛw:2";"100%";"0%";"~myúlπca :";"100%";"#mark"
"1570";"~bravka :";"zamiast NFZ, wprowadzπ PiSFZ !";"29†lip†20:20";"Liczba g≥osÛw:7";"42%";"57%";NA;"57%";"#mark"
"1571";"~Andrzej";"LekÛrz i uczytel, kyrÛwca tyø nie. WiÍc nie wsiadasz do taksÛwki, nie chodzisz do lekarza i nie uczysz siÍ , bo to beeee. Eeeech Ci lewacy...";"29†lip†20:20";"Liczba g≥osÛw:13";"7%";"92%";"~Genowefa:";"92%";"#mark"
"1572";"~buchalter";"DziÍkujÍ, jeúli siÍ naleøy, bardzo siÍ spieszÍ, klawiatura pilnie do wymiany ale teø wkurzy≥a mnie ta paplanina Szyd≥o. Bzdety ktore sadzi sπ groüne! Jak trzeba - praÊ po ≥apach za pisowniÍ topraÊ.";"29†lip†20:19";"Liczba g≥osÛw:7";"71%";"28%";"~pan nauczyciel:";"71%";"#mark"
"1573";"~OIK";"Tysiπce - to tak konkretnie ile?. A wysoka pensja to ile? No i przy okazji powiedz jaki masz miesiÍczny dochÛd? Jesteú haiterem?";"29†lip†20:19";"Liczba g≥osÛw:2";"50%";"50%";"~Pytam:";"50%";"#mark"
"1574";"~zinek :";"trzymam Paniπ za s≥owo !";"29†lip†20:19";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"1575";"~aa :";"A skπd wziπÊ pieniπdze na sfinansowanie wszystkich úwiadczeÒ moøe by ≥askawie powiedzia≥a Szyd≥o? Budøet nie jest z gumy. SKOK-i nie bÍdπ opodatkowane. Podatku od bankÛw na razie nie bÍdzie. Podatku od marketÛw teø nie uda siÍ wprowadziÊ w tym roku. Podatki dla najbogatszych nie wzrosnπ. Skπd dodatkowe pieniπdze na te obiecanki?";"29†lip†20:18";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"1576";"~taka prawda";"strasznie tÍpy ten skalpel!!!";"29†lip†20:18";"Liczba g≥osÛw:2";"50%";"50%";"~Skalpel.:";"50%";"#mark"
"1577";"~Andrzej";"Tak. Racjonalny umys≥ zna swoje ograniczenia. Wie, ze nie jest racjonalne zamykaÊ siÍ w tym tylko co moøna osobiúcie dotknπÊ. Jezus zmartwychwsta≥ i úwiadkowie tego faktu potwierdzili co widzieli swoim øyciem. Jeúli BÛg jest i szanuje nasza wolnoúÊ, to musi wybraÊ sposÛb komunikacji czytelny dla tych , ktÛrzy go chca i moøliwy do odrzucenia dla tych co wierzπ w szczÍúcie bez niego. Jezus z Nazaretu jest S≥owem Boga do nas. Ty go odrzucasz, ja przyjπ≥em.";"29†lip†20:17";"Liczba g≥osÛw:29";"24%";"75%";"~Bara bara:";"75%";"#mark"
"1578";"~dan2";"Chyba ostatnie osiem lat opisujesz i ci siÍ PiS z PO myli .";"29†lip†20:17";"Liczba g≥osÛw:5";"20%";"80%";"~bon:";"80%";"#mark"
"1579";"~dziadek bez sklerozy";"przeraøajπcπ sklerozÍ masz dziadku!!";"29†lip†20:17";"Liczba g≥osÛw:2";"100%";"0%";"~dziadek:";"100%";"#mark"
"1580";"~kris :";"W S≥ubicach zapytano Szyd≥owπ o fundusz koúcielny, to siÍ miga≥a z odpowiedziπ. Powo≥aÒ coraz mniej a kasy na kler coraz wiÍcej idzie. Wiadomo, øe owa fa≥szywa dama nie powie, øe po jesieni PiS bÍdzie la≥ rzekÍ kasy dla duchowieÒstwa. Przecieø przyczynia siÍ on do ich zwyciÍstwa i oczekuje coú w zamian.";"29†lip†20:17";"Liczba g≥osÛw:6";"66%";"33%";NA;"66%";"#mark"
"1581";"~filozof";"moe nie sztab ale wystarczy na dane miasto czy region US i dodatkowy zespol oni przeciez i tak dobrze wiedza kto i ile";"29†lip†20:16";"Liczba g≥osÛw:0";"0%";"0%";"~kowal:";NA;NA
"1582";"~Polak";"Piszesz bzdury. NFZ jest poronionym pomys≥em, jak ca≥a PO. W poprzednim systemie nie by≥o kolejek do lekarza , bezdomnych i bezrobotnych i tylu samobÛjcÛw. Ja pamiÍtam tamte czasy, by≥o rÛønie, ale by≥a pewnoúÊ jutra. Teraz tego nie ma i dlatego kaødy pomys≥ na zmianÍ , nawet z PiS, moøe byÊ dobry.";"29†lip†20:16";"Liczba g≥osÛw:38";"55%";"44%";"~Ola:";"55%";"#mark"
"1583";"~nfz";"Okaøe siÍ, masz racje. Zobaczymy. DziÍkuje i wzajemnie Pozdrowienia,";"29†lip†20:16";"Liczba g≥osÛw:1";"100%";"0%";"~OIK:";"100%";"#mark"
"1584";"~ja";"Tak i najlepiej jak wszystko bÍdzie paÒstwowe sieroto po PRL-u.";"29†lip†20:15";"Liczba g≥osÛw:11";"72%";"27%";"~pies na lemingi:";"72%";"#mark"
"1585";"~OIK";"No to siÍ okaøe. wszystkiego dobrego Ci øyczÍ";"29†lip†20:15";"Liczba g≥osÛw:3";"100%";"0%";"~nfz:";"100%";"#mark"
"1586";"~Gajowy :";"No i o to chodzi ,czas najwyøszy pogoniÊ to byd≥o.";"29†lip†20:15";"Liczba g≥osÛw:11";"54%";"45%";NA;"54%";"#mark"
"1587";"~pieknie55 :";"1  YARY  , 1 SEKTA ,  1  WOLSKA  !!!";"29†lip†20:15";"Liczba g≥osÛw:6";"66%";"33%";NA;"66%";"#mark"
"1588";"~dziadek";"PowrÛt do Konstytucji. bo kaødy Polak zagwarantowanπ teoretycznie bezp≥atnπ opiekÍ medycznπ !!!! a NFZ jest tego glÛwnπ przeszkodπ i kosztem !!!! i nie ma to nic wspÛlnego z socjalizmem !!!!";"29†lip†20:15";"Liczba g≥osÛw:26";"57%";"42%";"~Ola:";"57%";"#mark"
"1589";"~Barbara";"a modlitwπ bÍdziemy uzdrawiaÊ !";"29†lip†20:15";"Liczba g≥osÛw:7";"71%";"28%";"~úlπzak:";"71%";"#mark"
"1590";"~Genowefa";"Przecie qsiondz za darmo nic nie zrobi";"29†lip†20:14";"Liczba g≥osÛw:18";"88%";"11%";"~Andrzej:";"88%";"#mark"
"1591";"~pieknie55 :";"SZYDLAKIS  OLIWAKIS  KAKELAKIS  !!!";"29†lip†20:14";"Liczba g≥osÛw:8";"62%";"37%";NA;"62%";"#mark"
"1592";"~Polak";"PRZED RYBUNA£ POSTAWIMY PO/PSL!!!";"29†lip†20:14";"Liczba g≥osÛw:7";"42%";"57%";"~j:";"57%";"#mark"
"1593";"~Bara bara";"Wiara w wskrzeszanie umar≥ych nazywasz racjonalnym myúleniem.";"29†lip†20:13";"Liczba g≥osÛw:33";"84%";"15%";"~Andrzej:";"84%";"#mark"
"1594";"~Andrzej";"Patrzysz w gwiazdy i nadal widzisz tylko chciwoúÊ ? Eeech...";"29†lip†20:13";"Liczba g≥osÛw:17";"23%";"76%";"~Genowefa:";"76%";"#mark"
"1595";"~WON Z NFZ!!!!!";"NFZ USTALA PROCEDURY I ROZLICZA KAS  MI DZY SIEBIE!!!!";"29†lip†20:12";"Liczba g≥osÛw:10";"30%";"70%";"~obywatel-elektorat:";"70%";"#mark"
"1596";"~rty :";"Jestem lekarzem. Ma racjÍ co mÛwi. Lekarz teraz to urzÍdnik na smyczy NFZu";"29†lip†20:12";"Liczba g≥osÛw:18";"50%";"50%";NA;"50%";"#mark"
"1597";"~dziadek :";"Ja libera≥ i nie katolik zamoøny inøynier ktÛry nie korzysta z publicznej s≥uøby czegoú tam: cymba≥om i powskim trollom ktÛrzy siÍ z tego nabijajπ mÛwiÍ: ma racjÍ Szyd≥o, po tysiπckroÊ ma racjÍ. Naleøy wyceniÊ procedury, zestandaryzowaÊ podstawowe leczenie, przewidzieÊ nie standardowe przypadki i kaødy niech siÍ leczy gdzie chce bo p≥aci budøet a na likwidacji NFZ bÍdπ ogromne oszczÍdnoúci. Tak zaczyna byÊ w krajach nordyckich !!! NFZ to absurd po co to komu !!! IdÍ do lekarza mam pesel podajÍ jestem leczony system sprawdza chorobÍ i koszty refundacja na wprost i koniec !!!!! Lekarze na etaty jak GB czy Kanadzie albo na swoje !!! koniec prywatnych praktyk a leczenia w w publicznych jednostkach albo albo !! A , øe rozbestwione towarzystwo zaboli !! a kogo to obchodzi !!!.";"29†lip†20:12";"Liczba g≥osÛw:37";"37%";"62%";NA;"62%";"#mark"
