"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"219";"~SmÍtek :";"Niech cz≥onkowie tej fundacji,jak jej tam,Nomada, przygarnπ tych CyganÛw do swoich domÛw.I bÍdzie po k≥opocie!Nieprawdaø?Zamiast tylko mleÊ jÍzorami mogπ im podawaÊ do ≥Ûøka kawÍ i jajecznicÍ z chrupiπcπ bu≥eczkπ.";"wczoraj†15:35";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"220";"~Polak :";"Cyganie sπ bardzo uciπøliwi dla otoczenia. Czasem nawet niebezpieczni, tak jak Aleksandrowie Kujawskim i Ciechocinku. Nie asymilujπ siÍ w spo≥eczeÒstwie i nic dziwnego, øe w Czechach i S≥owacji podlegajπ szczegÛlnej uwadze administracji i policji. MyúlÍ, øe podobne rozwiπzania by≥yby dobre w Polsce.";"wczoraj†15:35";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"221";"~stanik :";"To  dlaczego  ta  niby  fundacja NOMADA  NIE  PRZYJMIE  ICH   POD   SW”J    DACH  . ZrÛwnaÊ   z  ziemiπ  te  koczowisko a   finansowo   obciπøyÊ  te niby  fundacje  NOMADA . JA   PODATNIK   POLSKI  NIE  B DE  ROBI£  NA  TYCH  Z£ODZIEJI  I  NIEROB”W  CYGON”W   i  tyle  w  temacie .";"wczoraj†15:35";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"222";"~Hmm";"Tak zaczal Hitler z Zydami, a potem robil coraz gorsze rzeczy...";"wczoraj†15:35";"Liczba g≥osÛw:5";"20%";"80%";"~ancz:";"80%";"#mark"
"223";"~Adolf";"Nie ma rady????";"wczoraj†15:34";"Liczba g≥osÛw:0";"0%";"0%";"~kriss:";NA;NA
"224";"~df :";"Jak widaÊ,wybÛr Wroc≥awia na miejsce debaty ""O brunatnej Polsce"" nie by≥ przypadkowy.Szkoda tylko,øe ci specyficzni prelegenci zazwyczaj dostrzegajπ brunatne gÍby,nie tam gdzie trzeba.";"wczoraj†15:34";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"225";"~zzzz";"mieszkam ko≥o cyganÛw co tydzieÒ przyjeødøa policja do nich bo siÍ awanturujπ...";"wczoraj†15:34";"Liczba g≥osÛw:2";"100%";"0%";"~Precz z naiwnoúciπ i g≥upotπ! :";"100%";"#mark"
"226";"~EDI";"W Warszawie jest siedziba Zwiπzku banderowcÛw w Polsce, zwanym Zwiπzkiem UkraiÒcÛw Kieruje nim Petro Tyma - zwolennik Bandery. W redakcji gazety ukraiÒskiej ""Nasze s≥owo"" -z siedziba w Warszawie, siedzπ dyøurni historycy i oni wchodzπ na wszystkie dyskusje, przedstawiajπ siÍ jako Polacy i opluwajπ zarÛwno PolskÍ jak i RosjÍ. Dlatego na forum jest tyle wrogich komentarzy na temat Rosji, bo robiπ to nacjonaliúci ukraiÒscy z ""Naszego s≥owa"", znajπcy dobrze jÍzyk polski i historiÍ stosunkÛw w Europie.  Nie dyskutujcie z tπ banderowskπ dziczπ, a opisujcie znane Wam ich zbrodnie, N I E N A W I D Z • tego, i po tym poznacie banderowca, ktÛrego przodkÛw nie wykopano podczas Akcji Wis≥a, lecz przeniesiono z lepianek, do murowanych domÛw. Dzisiaj nie ma oprÛcz LitwinÛw bardziej zajad≥ych wrogÛw wszystkiego co Polskie niø mniejszoúÊ ukraiÒska w Polsce, marzπ o tym, by PolskÍ wkrÍciÊ w wojnÍ z Rosjπ, bÍda wtedy mogli siÍgnπc po ìetnicznie ukraiÒskieî ziemie, ktÛre sa w obecnych granicach Polski, a ktÛrych sie dopomina Prawy Sektor i inni ukraiÒscy nacjonaliúci, co najciekawsze... POPIERANI przez naszych polskojÍzycznych politykÛw, ktÛrych czas najwyøszy W Y M I E N I ∆. KOPIOWA∆ TEN TEKST I WKLEJA∆ GDZIE SIE DA, bo og≥upianie PolakÛw przez naszych politykÛw ìprzyjaüniπî z banderowcami musi sie skoÒczyÊ, bo inaczej bedzie powtÛrka z Wo≥ynia";"wczoraj†15:34";"Liczba g≥osÛw:11";"54%";"45%";"~kriss:";"54%";"#mark"
"227";"~grzeú :";"mamy problemy z romami a jak do tego dojdπ jeszcze uchodzcy to siÍ niepozbieramy";"wczoraj†15:34";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"228";"~Jonasz :";"Ile nienawiúci i z≥ej woli wobec Polski trzeba mieÊ aby dzia≥aÊ w takiej fundacji. Kto tam dzia≥a. Znacie jakieú nazwiska? Øakoski, åroda, ikonowicz?";"wczoraj†15:33";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"229";"~ziew :";"A w jaki to niby sposÛb cygan, ktÛry nie ma øadnych polskich papierÛw ma otrzymaÊ pisemnπ decyzjÍ o wyburzeniu? Czegoú, co do czego nie øadnych praw? Tak siÍ wprowadzi≥, jako nomad. Nomadom øyczÍ dobrze. Dobra dla nich bÍdzie pustynia. Gdzieú poza naszymi granicami.";"wczoraj†15:32";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"230";"~mylink :";"Menele zamieszkujπcy mieszkania socjalne rÛwnieø otrzymajπ wsparcie z UE adekwatne do ich potrzeb w zgodzie z ich kulturπ picia i bycia oraz godnoúci? Spo≥eczeÒstwo meneli polskich jest rÛwnieø w potrzebie, a skoro majπ w≥asnπ kulturÍ, to rÛwnieø powinno siÍ ich wspomÛc - takøe poza granicami naszego kraju.";"wczoraj†15:32";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"231";"~Precz z naiwnoúciπ i g≥upotπ!";"To jakaú g≥upowata i naiwna szczeniara, urzeczona ""tÍczowym multi - kulti"", bo to jest takie ""coolowe i fajniaúte"". Inaczej by pisa≥a gdyby jej zrobili takie koczowisko obok mieszkania i ""zniknπ≥by"" jej ""super coolowy"" rowerek i iPad...";"wczoraj†15:32";"Liczba g≥osÛw:2";"100%";"0%";"~Øryj szczaw i mirabelki.:";"100%";"#mark"
"232";"~jjj :";"Koniec úwiata, jeszcze wywalaÊ kasÍ na CyganÛw z importu";"wczoraj†15:31";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"233";"~mat";"Niedawno Sekielski w tvp pokazywa≥ program o Cyganach z Bu≥garii, ktÛrych miejsca zamieszkania wyglπdajπ dos≥ownie jak obrazy z Donbasu. To towarzystwo powinno siÍ przegoniÊ z Polski na cztery strony wiatru, zanim siÍ zainteresuje nimi jakiú wariat z UE i sparaliøuje wszelkie dzia≥ania lokalnych oraz krajowych w≥adz.";"wczoraj†15:31";"Liczba g≥osÛw:3";"100%";"0%";"~ZZ:";"100%";"#mark"
"234";"~dc :";"Cyganie do roboty albo wypad z Polski";"wczoraj†15:31";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"235";"~Polak z zagranicy :";"to po prostu sa cygany a nie jakas nowa nazwa romy - cygany";"wczoraj†15:30";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"236";"~EE :";"Niech sobie aktywiúci z fundacji Nomada wezmπ po cygaÒskiej rodzinie do domu i zapewnia im godziwy byt.Wszyscy zapewne bÍdπ zadowoleni z humanitarnego sposobu rozwiπzania problemu.";"wczoraj†15:30";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"237";"~Dundee :";"Jezeli cos nielegalnie stoi to jak mozna jeszcze bezczelnie sie domagac zeby pismo poszlo w tej sprawie do osob ktore nielegalnie zamieszkuja te budynki. Logiczne.";"wczoraj†15:30";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"238";"~Piotr :";"resocjalizacja poprzez pracÍ przy budowie drÛg kopaniu rowÛw melioracyjnych, wa≥Ûw przeciwkowodziowych. wyznaczyc im teren koczowiska w poblizu miejsca pracy, nawet niech majπ wozy cygaÒskie i niech sobie po pracy úpiewaja i taÒczπ.";"wczoraj†15:30";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"239";"~p≥atnik podatkÛw :";"PoproszÍ o gruntownπ kontrolÍ finansÛw tego tzw. stowarzyszenia! Kto finansuje tÍ wywrotowπ organizacjÍ, ukierunkowanπ na zasianie zatrutego ziarna ""multi-kulti""? I jakiej narodowoúci sπ cz≥onkowie, a zw≥aszcza zarzπd tego ""czegoú""?";"wczoraj†15:30";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"240";"~plokij :";"""Osoby mieszkajπce przy ul. Paprotnej nie otrzyma≥y pisemnej decyzji o wyburzeniu zamieszkiwanych przez nie nieruchomoúci"" A czy osoby tam zamieszkujπce wystπpi≥y i otrzyma≥y decyzje o warunkach zabudowy?";"wczoraj†15:29";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"241";"~sssdddfgghjj :";"Te nomade pogonic jako pierwsza. Jak ktos moze dostac informacje o wyburzeniu czegos skoro wg prawa tam tego nie ma !!!!!!";"wczoraj†15:29";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"242";"~m59 :";"kolebka ROMOW sa INDIE i tam powinno byc ich miejsce, a co do prezydenta DUTKA jego czs dobiegl KONCA";"wczoraj†15:29";"Liczba g≥osÛw:6";"83%";"16%";NA;"83%";"#mark"
"243";"~Stary Zgred :";"Cha, cha, cha... Co za bezczelnoúÊ, nic tylko siÍ uczyÊ! ""Wsparcie powinno byÊ udzielane adekwatnie do ich potrzeb, w zgodzie z kulturπ romskπ i z poszanowaniem godnoúci."" Nie doúÊ øe ma byÊ udzielane im wsparcie, to jeszcze na ich zasadach...";"wczoraj†15:28";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"244";"~yo";"A ja uwazam, ze kazdy ma prawo zyc na swiecie gdzie sobie chce. Jesli ktos kradnie to powinien byc za to ukarany ale niekt nie powinien mi narzucac stylu zycia.";"wczoraj†15:28";"Liczba g≥osÛw:2";"0%";"100%";"~dobra rada:";"100%";"#mark"
"245";"~antymato≥ :";"""Osoby mieszkajπce przy ul. Paprotnej nie otrzyma≥y pisemnej decyzji o wyburzeniu zamieszkiwanych przez nie nieruchomoúci "" - jak pisaÊ do niepiúmiennych cyganÛw?";"wczoraj†15:27";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"246";"~Obserwator zycia :";"Dlaczego rumunscy Romowie przyjechali do Wroclawia? Czy nie mogli zostac w Rumunii? Kto ich zapraszal?";"wczoraj†15:27";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"247";"~jaca s :";"Cyganie wiecznie sa biedni poszkodowani i Polacy sa dla nich rasistami tylko dla czego skoro mieszkajπ w Polsce nie stosujπ do Polskiego prawa? Kto siÍ w koÒcu przyjrzy skπd u nich tyle osÛb na rencie? Rodzinπ zastepcza dla wnuczek jest babcia ktora mieszka w jednym domu z cÛrkπ to tylko niewielka skala tego co robiπ w Polsce i nikt z tym nic nie robi!!!";"wczoraj†15:27";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"248";"~ccd :";"Moøe dzia≥acze Nomady przyjmπ do siebie na 3 tygodnie romskie rodziny. Jak juø wszystko zniknie z domÛw, psy zostanπ zjedzone i ka≥ przestanie siÍ mieúciÊ w wannach, zrozumiejπ kogo broniπ. Aha, zapomnia≥em, dzia≥acze fundacji Nomada bÍdπ broniÊ nawet krasnale ogrodowe bo dostajπ za to kasÍ z Unii.";"wczoraj†15:26";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"249";"forumowy paul :";"Ja powiem tyle-stowarzyszenie nie odrÛønia nawet nieruchomoúci od budynku i budowli.";"wczoraj†15:26";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"250";"~kikila :";"co to za pacany, ktÛre stajπ w obronie z≥odziei, nierobÛw i syfu. Dziwne stowarzyszenie. No to powinno rÛwnieø powstaÊ stowarzyszenie burdelu i dziadostwa.";"wczoraj†15:26";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"251";"~psie pole :";"BRAVO W£ADZE WROC£AWIA......WRESZCIE TRZEBA ZROBI∆ PORZ•DEK Z TYM CHLEWEM......";"wczoraj†15:25";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"252";"~hey :";"Komentarze troche przegiete. Ludzie pamietajcie, ze tak wlasnie z zydami postapiono. Mordowano ich i obywatele niemiec o tym wiedzieli ale nie kiwneli palcem. Ich tez chcecie wyslac do obozow pracy bo sie nie integruja? (Nie raz padlo tu takie stwierdzenie) Przypominam, ze to sa ludzie, zyjacy i czujacy. Moze i malo ogarniecie ale to ludzie a nie zwierzeta. Troche mnie te komentarze przerazaja.";"wczoraj†15:25";"Liczba g≥osÛw:5";"20%";"80%";NA;"80%";"#mark"
"253";"~Precz z naiwnoúciπ i g≥upotπ!";"Wbij sobie do swojego pustego i naiwnego ≥ba, dla PRAWDZIWYCH CYGAN”W tacy jak ci to GADZIOWIE, CZYLI ISTOTY NIE B D•CE pe≥nowartoúciowymi ludümi (TAKIMI S• TYLKO PRAWDZIWI CYGANIE). GADZIA moøna bezkarnie oszukaÊ, okraúÊ i co tam siÍ da. Ty i tobie podobni w øyciu nie mieliúcie do czynienia z Cyganami wiÍc g≥upot nie wypisuj i nie obraøaj innych...";"wczoraj†15:25";"Liczba g≥osÛw:3";"100%";"0%";"~ewa:";"100%";"#mark"
"254";"~genetyk :";"Cygan zawsze bÍdzie cyganem i nigdy siÍ nie zmieni........taka jego natura.........";"wczoraj†15:24";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"255";"~sÍdzia bucior :";"Ku-KU-Rom trzeba powo≥aÊ. A gdzie dzicy i bitni kibice klubÛw pi≥karskich, do dzie≥a";"wczoraj†15:24";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"256";"~stop :";"Cos za duzo sie robi tych mniejszosci: Romowie (z tego co widze tak nazywaja tych z Rumunii), Cyganie, Czeczency, Syryjczycy, Libijczycy Zydzi, Litwini, Ukraincy... KAZDY che zyc na koszt Poalkow! A CO ROBI DLA POLSKI?";"wczoraj†15:24";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"257";"~Fred :";"Mieliúcie kiedyú w pobliøu koczowisko RomÛw? To jest koszmar, brud, ba≥agan, øebrzπce dzieci i dziwne kradzieøe. Nie øyczÍ nikomu.";"wczoraj†15:23";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"258";"~janosik :";"wiÍkszoúÊ tych szemranych fundacji i stowarzyszeÒ to twory masonerii na rachunek i szkodÍ PolakÛw. niech prezesi Fundacji Batorego wezmπ sobie RomÛw do ogrÛdkÛw, nie muszπ do domÛw. Romowie i tak lepiej czujπ siÍ na úwieøym powietrzu, jak to nomadzi..";"wczoraj†15:23";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"259";"~Roman :";"Faszyzm w czystej postaci !!!! Przemyúl to coú napisa≥ bo to jest odraøajπce .";"wczoraj†15:23";"Liczba g≥osÛw:3";"0%";"100%";NA;"100%";"#mark"
"260";"~dudi :";"Jeúli romom w Polsce øle to niech sp. tak skπd przyszli i gdzie niewπtpliwie im by≥o dobrze. Ja nieproszonych goúci wywalam ze swego mieszkania.";"wczoraj†15:22";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"261";"~Kajtek :";"Cyganie w wiÍkszoúci ze wzglÍdu na dziwnπ tradycjÍ i wychowanie, to nacja nie pasujπca do wspÛ≥czesnego úwiata. Absolutnie niereformowalna. W≥aúciwie to nigdy nie pasowa≥a do øadnego spo≥eczeÒstwa. Scenka warszawska: siedzÍ w samochodzie, podchodzπ dwie panie i oczywiúcie ≥apa w úrodku przez otwartπ szybÍ i ""dej, no dej"". No to da≥em irchÍ i mÛwiÍ wytrzyj szybÍ, z zamiarem nawet dania dychy. Ircha wylπdowa≥a na mojej twarzy z øyczeniami chorÛb najgorszych dla ca≥ej mojej rodziny. Jakoú trudno mi jest im wspÛ≥czuÊ.";"wczoraj†15:21";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"262";"~gnaÊ to byd≥o";"ale potrafiπ úwietnie kraúÊ i øebraÊ.";"wczoraj†15:21";"Liczba g≥osÛw:1";"100%";"0%";"~CYGAN=PATOLIGIA:";"100%";"#mark"
"263";"~anka :";"TChwila! Dlaczrego ktos ma im cos dawac postanowienia NA PISMIE? To bylo NIELEGALNE KOCZOWISKO i nikt sie nie musi tlumaczyc ze wyburza budynki! I w ogole do kogo zaadresowac list? Romowie sa coraz bardziej bezczelni!";"wczoraj†15:21";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"264";"~\terminator :";"przedstawiciele Stowarzyszenia Nomada...niech wezmπ do domu po 2 romkÛw..... moøe zmieniπ zdanie";"wczoraj†15:20";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"265";"~spoza_miasta :";"1. ""Prowizoryczne osiedle przy ul. Paprotnej nie by≥o opuszczone. Od siedmiu lat nieprzerwanie zamieszkiwa≥a je rodzina migrantÛw z Rumunii. "" Czyli mieli zezwolenie na realizacjÍ obiektÛw tymczasowych, zgodnie z Prawem budowlanym? Raczej nie. 2. ""Osoby mieszkajπce przy ul. Paprotnej nie otrzyma≥y pisemnej decyzji o wyburzeniu zamieszkiwanych przez nie nieruchomoúci"". Skoro obiekt tymczasowy, to raczej nie nieruchomoúÊ, prawda?! A poza tym do kogo niby mia≥ Prezydent Miasta adresowaÊ pismo, skoro przebywali tam bez øadnego zameldowania? 3. ""Romowie potrzebujπ pomocy i chcπ z niej korzystaÊ"". To jest temat rzeka, w jakiej formie chcπ z tejøe pomocy korzystaÊ. Jedynπ znanπ mi jest darowizna dobrowolnej kwoty pieniÍønej bez øadnych warunkÛw do spe≥nienia z ich strony. Jak NOMADA wyobraøa sobie np. zbudowanie osiedla tymczasowego na terenie duøego europejskiego miasta przez grupÍ PolakÛw, ktÛrych jedynym zajÍciem bÍdzie przebywanie w tymøe mieúcie???!!!";"wczoraj†15:20";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"266";"~ADOLF :";"A JA IM OBOZY POBUDOWA£EM I ZAPRASZA£EM DO K•PIELI !";"wczoraj†15:20";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"267";"~szydder :";"ROM - Read Only Memory. A cygan to cygan.";"wczoraj†15:20";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"268";"~agrest :";"Zacznijmy w koÒcu walczyÊ o swoje! Barach≥o siÍ stowarzysza, czarni jada jak do siebie, my musimy wyjeødøaÊ z kraju, bo nasze pensje idπ na utrzymanie politykÛw!";"wczoraj†15:20";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"269";"andy.felek(3) :";"Wskaøcie mi jednego-JEDNEGO cygana : lekarza, literata, inøyniera, nauczyciela, policjanta, wojskowego, pracownika naukowego, rzemieúlnika, pisarza, kompozytora, ( Jacek Cygan to nie cygan) piosenkarza lub zwyk≥ego robola?";"wczoraj†15:20";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"270";"~etg";"100% racja ! mieszkaniec KÍdzierzyna-Koüla moglbym pisac o wyludzeniach i patologii w MOPS. Cyganie sobie pozyczaja na wzajem dzieci i wyludzaja tysieczne dotacje finansowe na dzieci. To gorzej niz rak na systemie socjalnym kraju. Wszystkie sie nazywaja Kwiatkowskie to nikt nei jest tego w stanie skontrolowac. Wszystkich ""poprawnych politycznie"" i zle rozumiejacych milosierdzie zapraszam do KÍdzierzyna-Koüla. Koüle ul. Targowa, KÍdzierzyn ul Grunwaldzka. Stoja nieroby calymi dniami jak my to ich nazywamy ""czarne szyje"" i sie nudza. Cyganki jak ida do sklepow to wyjmuja zawsze plik setek z MOPSU i kupuja tonami. Do szkoly chodza tylko do 3 klasy zeby umiec pisac i czytac. No i liczyc forse. Wszystkie maja prawa jazdy, a zaden podstawowki nie ukonczyl ! Na kursie nauki jazdy jescze w naszym miescie cygana nie widziano ! moglbym pisac do rana. mam nadzieje ze w koncu Polacy zaczna myslec.";"wczoraj†15:19";"Liczba g≥osÛw:74";"98%";"1%";"majcio34:";"98%";"#mark"
"271";"~goúciu :";"ci z Nomady bzdury opowiadajπ , ci cyganie na terytorium RP legalnie mogπ przebywaÊ 90 dni pod warunkiem øe majπ n a øycie a po tym terminie deportacja do Rumunii";"wczoraj†15:19";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"272";"~CYGAN=PATOLIGIA :";"Pisemnej decyzji? Przecieø oni nie potrafiπ czytaÊ?";"wczoraj†15:19";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"273";"~h";"Cyganie we Wroc≥awiu oraz promocja ruchÛw LGBT na Przystanku Woodstock sπ prowokacjami PO. Ostatniπ deskπ ratunku, aby utrzymaÊ siÍ przy w≥adzy jest wzbudzenie niepokojÛw spo≥ecznych. Rzπd wÛwczas ruszy≥by na wojnÍ przeciwko ""nacjonalistycznej ho≥ocie"" i poúrednio PiS-owi. I poprzez takπ akcjÍ propagandowπ zyska≥by co najmniej kilka procent poparcia. Dociekliwym proponujÍ aby poszukali wiadomoúci kto zwiπzany jest z Fundacjπ Batorego i jak blisko tym osobom jest do PO. Takøe tajemnicπ poliszynela sπ zwiπzki prezydenta Dutkiewicza z Platformπ oraz z Towarzystwem Otwartego Spo≥eczeÒstwa i z mjr Baumanem.";"wczoraj†15:18";"Liczba g≥osÛw:6";"83%";"16%";"majcio34:";"83%";"#mark"
"274";"~ch≥op";"GoÒ sie klempo.........";"wczoraj†15:18";"Liczba g≥osÛw:4";"100%";"0%";"~ewa:";"100%";"#mark"
"275";"~fan64 :";"te ca≥e ""fundacje"" nom-cuú tam"" to by cza by≥o gummmo potraktowac....tak solidnie.";"wczoraj†15:17";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"276";"45144043 :";"Obojetne byli czy nie byli Jest zakaz dla wszystkich szwendania sie po Polsce. I udawania bezdomnych. Nie chcemy to z≥odziej i Cyganow obojentnie czy nazywa sie ich CygN CZY ROM CZY HINDUS. Nie pracuje to do obozu pracy a spac moze w wiezieniu. Øadnego pob≥aøania. Kto nie chce sie podporzadkowaÊ wygoniÊ poza Polske do Libii lub Iraku";"wczoraj†15:17";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"277";"~Wy,,,,,laÊ z Wrocka bo tam jadÍ :";"z mojπ øona i maczetÍ w Krakowie kupiÍ !!! K,,,,";"wczoraj†15:17";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"278";"~m≥ody";"Spadaj stara lampucero...........";"wczoraj†15:17";"Liczba g≥osÛw:2";"100%";"0%";"~ewa:";"100%";"#mark"
"279";"~PO prostu.";"Niech sobie øyja spokojnie u siebie - w Rumuni!!!";"wczoraj†15:16";"Liczba g≥osÛw:2";"100%";"0%";"~rogol:";"100%";"#mark"
"280";"~--- :";"Funadacj Nomada oprÛcz tego, øe wydziera gÍbÍ øeby utrzymywaÊ CyganÛw, to nic nie robi øeby im pomagaÊ. Gdyby im pomagali, to owi Cyganie nie øyliby jak byd≥o w kompletnym syfie.";"wczoraj†15:16";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"281";"~olo :";"Powinno siÍ strzelaÊ do nich i tyle! po problemie !";"wczoraj†15:16";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"282";"~He,he,he.";"Ty jesteú zdrowo yebniÍty.";"wczoraj†15:16";"Liczba g≥osÛw:0";"0%";"0%";"~rogol:";NA;NA
"283";"~empirie :";"Co za durnoúci .osoby koczujπce na nielegalnym koczowisku nie dosta≥ zawiadomienia o jego likwidacji.???? To oni maja jakieú prawo koczowaÊ gdzie im sie spodoba???";"wczoraj†15:15";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"284";"~leon :";"Polska ma BY∆  i  TRWA∆  dla  polakÛw  NASZYCH  BLIØNICH  !!!!  NIE  dla  RomÛw  , ChazarÛw , Jidysz , BoshoborÛw   i  INNEJ  EVILA   ZARAZY  !!!!!";"wczoraj†15:15";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"285";"~JD";"Chociaø nie jestem z Wroc≥awia, ale chÍtnie bym da≥a jakπú sk≥adkÍ aby rumuÒskich cyganÛw wydaliÊ tam skπd przyjechali - czyli do Rumunii.";"wczoraj†15:15";"Liczba g≥osÛw:2";"100%";"0%";"majcio34:";"100%";"#mark"
"286";"~mmm :";"pisemnie??? na jaki adres? koczowisko przy paprotnej??? chyba siÍ komuú w tym stowarzyszeniu poprzewraca≥o...";"wczoraj†15:15";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"287";"~Lech Kaczynski :";"Nie mieszkajace ale koczujace!";"wczoraj†15:14";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"288";"~stop debilom";"CHAMA POSZUKAJ W SWOJEJ RODZINIE, PRZYG£UPIE............";"wczoraj†15:14";"Liczba g≥osÛw:2";"50%";"50%";"~rus:";"50%";"#mark"
"289";"~Memo :";"Przymusowa resocjalizacja i odbieranie dzieci juz na etapie noworodka. Taki cygaÒski noworodek moøe wyrosnπc na normalnego cz≥owieka, moøe wykonywac proste prace jak dorosnie, ale warunek, øe bedzie odebrany dzikim zaraz po urodzeniu.";"wczoraj†15:13";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"290";"~pracownik socjalny";"Analfabeci, ale prawa jazdy majπ......ciekawe, nie ?";"wczoraj†15:13";"Liczba g≥osÛw:1";"100%";"0%";"~kokosza_nel:";"100%";"#mark"
"291";"~I Tyle :";"Z oúwiadczenia tych NomadÛw aø bije fa≥sz i cynizm. A cyganie jacy sπ to kaødy widzi. I tyle.";"wczoraj†15:13";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"292";"~ecik :";"A niby jak mieli dostaÊ pisemne zawiadomienie jak nie sπ tak zameldowani? Listonosz mia≥ kaødego z osobna szukaÊ? I niby jak skoro ta swo≥ocz nawet dowodÛw nie ma?";"wczoraj†15:12";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"293";"~dobra rada :";"Kazdego kto nie przystosowuje siÍ do norm spo≥ecznych obowiπzujπcych w danym kraju naleøy natychmiast zatrzymac i deportowaÊ , by uniknπÊ problemow w przysz≥oúci";"wczoraj†15:12";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"294";"~uahaha :";"Jakiego znowu nomada? hahahah";"wczoraj†15:12";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"295";"~Pekah :";"CY-GA-NIE. CYGANIE!";"wczoraj†15:12";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"296";"~maro :";"Nasze paÒstwo nie moøe sobie poradziÊ z rumuÒskimi Romami";"wczoraj†15:12";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"297";"~anty";"Zaproú ich do siebie....g≥πbie......";"wczoraj†15:11";"Liczba g≥osÛw:2";"100%";"0%";"~ekonom:";"100%";"#mark"
"298";"~agent toomek :";"Precz z nomadπ!!!!!!!!!!!!! jak chcπ pomagaÊ niech kupiπ od grekÛw jednπ wyspÍ i niech ratujπ úwiat na tej wyspie ale nie w Polsce, nikt tu was nie chce, moøe poza zainteresowanymi....";"wczoraj†15:10";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
